sex,degree,uni_level,u_loan,guarantee,amount,income,period_m,repayment_m,repayment_T,count,c_borrowing,c_repayment,c_overdue,c_fre,c_over_fre,c_overrate,c_over_frerate,performance
female,doctor,high,other,Y,-1.240305151,-1.315369279,0.505109906,-0.581294777,-1.260168156,-0.787555067,2.060864018,1.948709799,-0.37018922,6.315331655,-0.370365459,-0.461184806,-0.42676589,1
female,doctor,high,other,Y,-1.872053409,-1.748439423,0.505109906,-0.73890682,-1.887596984,-0.787555067,1.098488442,1.057531766,-0.37018922,4.386241494,-0.370365459,-0.461184806,-0.42676589,1
female,doctor,high,other,Y,0.07471447,-0.410778839,0.505109906,-0.253165233,0.046064105,-0.787555067,-0.162622279,-0.110303728,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
female,doctor,high,other,Y,-1.814905814,-1.708977424,0.505109906,-0.724644634,-1.830821459,-0.787555067,1.654260194,1.572163214,-0.37018922,4.386241494,-0.370365459,-0.461184806,-0.42676589,1
female,doctor,high,other,Y,-1.55055479,-1.527856967,0.505109906,-0.658694434,-1.568284275,-0.787555067,1.702740919,1.617065308,-0.37018922,4.627377764,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,shopping,Y,-1.742620704,-1.608804657,-0.766112487,-0.647608977,-1.755735498,0.721856926,0.211722344,-0.774509752,6.57663362,-0.677620179,3.649266485,3.032633355,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.072209048,-0.13050129,-0.120073561,0.110084767,0.069138226,-0.592603253,-0.417241397,-0.37018922,-0.476673287,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,N,-0.816778749,-1.53999912,-2.672946075,1.206342799,-0.873058313,-0.583580474,3.413739672,2.03036475,5.208875878,0.688818686,0.778100811,1.62133521,0.068599591,0
female,bachelor,high,living,Y,0.109063206,0.319099504,0.505109906,-0.233045955,0.126153601,-0.70596523,-0.018084969,0.039489313,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,living,N,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,2.720807944,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,rent,N,-1.950935144,-1.901228189,-2.672946075,-0.450552559,-1.972365082,-0.542785555,-0.239274508,-0.290214399,0.005623661,-0.195347638,0.395278721,0.826995018,0.398843245,1
male,bachelor,high,shopping,Y,-1.511160215,-1.759232449,-2.672946075,0.19210616,-1.545977816,-0.094041449,1.332032997,1.269396694,-0.37018922,2.175825685,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,living,Y,-1.048239237,-0.675885898,0.505109906,-0.525073307,-1.0363593,-0.012451611,2.193810422,2.068573191,-0.37018922,3.381507035,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,-1.511160215,-1.537300864,-1.401723683,-0.476793657,-1.531531453,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,N,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.583580474,-0.305344111,-0.217577463,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,entertainment,Y,-1.048239237,-1.613189324,-2.672946075,0.868252889,-1.097372132,-0.665170311,1.705469881,1.740264096,-0.37018922,1.291659361,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.069138226,-0.592603253,-0.501637317,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.624375392,0.556433314,0.555573805,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.70596523,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,living,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.624375392,0.269174172,0.289560142,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,rent,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,living,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.665170311,-0.305344111,-0.242451943,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,entertainment,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.583580474,-0.592603253,-0.508480848,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,-0.131509306,-0.766112487,0.05044394,0.096823971,0.803446763,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,travel,N,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.624375392,0.987322027,0.986845769,-0.37018922,0.32711428,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,1.849099452,1.780293921,-0.37018922,0.648629307,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,-1.048239237,-1.428696046,-2.037334879,0.032111241,-1.085362989,-0.583580474,-0.736232824,-0.643354789,-0.37018922,-0.597241422,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,-0.878255124,-2.037334879,0.886386382,0.048213496,-0.501990636,-0.305344111,-0.249879739,-0.37018922,-0.516862665,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,-0.816778749,-0.416175351,0.505109906,-0.465675109,-0.799904388,-0.257221124,-0.296272467,-0.218593577,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,N,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.018084969,0.046439535,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,4.577774039,4.392172739,-0.37018922,3.903968954,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.127545065,-0.032837708,-0.37018922,0.206546145,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,-0.816778749,-0.600331347,0.505109906,-0.468686383,-0.811891796,-0.012451611,0.384077829,0.647737919,-0.37018922,0.487871794,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,N,0.109063206,-0.847559085,-1.401723683,0.31788474,0.050213592,0.640267089,-0.592603253,-0.5119712,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.012451611,0.269174172,0.313207663,-0.37018922,0.447682415,-0.370365459,-0.461184806,-0.42676589,0
male,master,other,study,Y,-1.048239237,-1.428696046,-2.037334879,0.032111241,-1.085362989,0.885036601,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,N,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,5.494862419,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,1.741729895,-0.592603253,-0.460113803,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,other,Y,4.017204121,3.929029216,0.505109906,0.757199768,4.068168746,-0.787555067,-0.460162425,-0.389044223,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,0.269174172,0.345908764,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.257221124,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,0.436292495,0.087445422,0.131434963,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,-1.742620704,-1.832422652,-2.672946075,-0.14598375,-1.770291636,-0.298016042,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,-1.048239237,-1.513016557,-2.037334879,0.027974876,-1.090851729,-0.257221124,-0.865499437,-0.761544133,-0.37018922,-0.6374308,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.257221124,-0.018084969,0.04639381,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,-0.816778749,-1.095124105,-1.401723683,-0.131423746,-0.844099721,-0.094041449,0.096818687,0.167443516,-0.37018922,0.126167389,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.150728064,-0.018084969,0.046538607,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.542785555,2.914198897,2.979943956,-0.37018922,3.059992009,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.313907739,-0.018084969,0.037281805,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,-2.089811437,-1.847600344,0.505109906,-0.792414834,-2.100603999,-0.624375392,-0.082339094,-0.015507878,-0.37018922,0.08597801,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.592603253,-0.600309644,0.40659154,-0.557052044,0.203867676,2.367076163,1.224452381,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.27311282,-0.305344111,-0.227240711,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.298016042,1.705469881,1.683704629,-0.37018922,1.733742523,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,N,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,-0.728976658,-0.630780374,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,-1.048239237,-0.675885898,0.505109906,-0.525073307,-1.0363593,-0.501990636,-0.347979113,-0.225005259,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.542785555,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,N,0.109063206,-1.360231164,-2.672946075,2.547616982,0.016842054,0.028343307,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,study,Y,-1.048239237,-0.675885898,0.505109906,-0.525073307,-1.0363593,-0.257221124,0.556433314,0.593662852,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,-1.048239237,-0.675885898,0.505109906,-0.525073307,-1.0363593,-0.461195717,0.843692456,0.867312614,-0.37018922,1.010333712,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,N,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.191522982,-0.305344111,-0.227987555,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.27311282,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,-1.048239237,-1.613189324,-2.672946075,0.868252889,-1.097372132,-0.583580474,-0.437483316,-0.326576052,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.523492422,0.505109906,-0.229703772,0.139460502,0.640267089,-0.305344111,-0.238062329,-0.37018922,-0.315915773,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,-1.048239237,-0.675885898,0.505109906,-0.525073307,-1.0363593,-0.461195717,-0.305344111,-0.236416223,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,living,N,-1.048239237,-0.981460056,0.505109906,-0.530070036,-1.056250713,-0.583580474,-0.592603253,-0.50085999,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,other,Y,9.367482757,7.993615123,0.505109906,2.098507041,9.407702677,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,other,Y,2.467529857,3.276725744,0.505109906,0.377282938,2.555779417,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,0.039366859,0.127080913,0.056114488,0.126167389,0.395278721,0.62653255,0.123640211,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,0.556433314,0.310822335,0.764348074,0.286924902,0.778100811,1.107703543,0.233721418,0
male,bachelor,other,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.496960382,-0.305344111,-0.183872949,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.109933145,2.104943934,2.068733229,-0.37018922,2.457151333,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.257221124,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.787555067,-0.592603253,-0.47448166,-0.022797868,-0.516862665,0.012456631,1.545483906,0.67404618,0
male,college ,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,0.096818687,0.309257519,-0.37018922,0.166356767,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.094041449,2.567247306,2.48647055,-0.37018922,1.894500036,-0.370365459,-0.461184806,-0.42676589,1
male,master,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.018084969,-0.68245487,4.152766154,-0.597241422,2.69221126,2.908113962,2.508733295,0
male,bachelor,other,business,Y,0.109063206,0.217914891,0.505109906,-0.234700501,0.119567113,1.864114651,-0.305344111,-0.233339937,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.624375392,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,travel,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.37960588,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.461195717,-0.018084969,0.02356172,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.420400799,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,entertainment,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.338810961,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,-1.974081192,-1.718758603,0.505109906,-0.762732281,-1.982442408,-0.542785555,-0.276618197,-0.199818324,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,-1.511160215,-1.379452868,0.505109906,-0.646880976,-1.521256532,-0.338810961,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.05324653,5.152579581,5.074963496,-0.37018922,4.386241494,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,-0.878255124,-2.037334879,0.886386382,0.048213496,-0.05324653,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,-0.987318837,-1.682669425,-2.672946075,0.948531457,-1.044109401,-0.787555067,0.476776354,0.47842278,-0.37018922,1.010333712,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.05324653,-0.592603253,-0.497252784,-0.37018922,-0.6374308,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,other,Y,-0.261273576,0.209145558,0.505109906,-0.323086343,-0.232280869,-0.787555067,0.269174172,0.311508212,-0.37018922,0.166356767,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,N,0.109063206,0.217914891,0.505109906,-0.234700501,0.119567113,0.558677251,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
